student_id,student_name,class,age,gender,ethnicity,disability_status,family_size,favorite_subjects,access_to_constant_electricity,on_scholarship,sleep,average_study_time,enjoy_reading,enjoy_dancing,enjoy_socialising,anxiety_before_during_exams,distance_to_school,mode_of_transportation,parent_id,parent_name,gender_parent,email,familyincomerange,numberofchildren,occupation,houseownership,educationlevel,maritalstatus,location,age_parent,workhoursperweek,employmentstatus,transportationmode,internetaccess,qualification,phone_number,academic_record_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade,evaluation_id,evaluation_date,comments,point,subject,totaldayspresent,attendancepercentage_overall,target
OGB/2024/283,Ololade Ogunyemi,Jss 1,9,Female,Yoruba,True,1,History,True,True,>8 hours,3 - 4 hours,True,False,True,False,far,bicycle,parent#284,Chinyere Okeke,Male,chinyereokeke@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,Master's Degree,Widowed,Suburban,55-64,34,Part-time,Car,True,PhD,2344969952018,2550,subject_15,72.52,89.81,62.43,71.4,2549,2024-09-07,Excellent performance,10,Physics,58,82.85714285714286,Pass
OGB/2024/283,Ololade Ogunyemi,Jss 1,9,Female,Yoruba,True,1,History,True,True,>8 hours,3 - 4 hours,True,False,True,False,far,bicycle,parent#284,Chinyere Okeke,Male,chinyereokeke@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,Master's Degree,Widowed,Suburban,55-64,34,Part-time,Car,True,PhD,2344969952018,2551,subject_17,50.42,57.77,95.03,80.79,2546,2024-09-07,Below average performance,2,Economics,58,82.85714285714286,Pass
OGB/2024/283,Ololade Ogunyemi,Jss 1,9,Female,Yoruba,True,1,History,True,True,>8 hours,3 - 4 hours,True,False,True,False,far,bicycle,parent#284,Chinyere Okeke,Male,chinyereokeke@gmail.com,"#120, 001 - #200,000",more than 5,Unemployed,Owned,Master's Degree,Widowed,Suburban,55-64,34,Part-time,Car,True,PhD,2344969952018,2555,subject_1,87.02,84.77,94.21,92.53,2552,2024-09-25,Below average performance,2,Mathematics,58,82.85714285714286,Pass
OGB/2024/285,Bimbo Ogundipe,SS3,18,Female,Igbo,True,2,History,True,True,6 - 8 hours,> 6 hours,False,False,False,False,close,bicycle,parent#286,Chinonso Ogunbiyi,Female,chinonsoogunbiyi@gmail.com,">#200,001",5,Self Employed,Owned,High School,Single,Rural,55-64,1,Part-time,Bike,False,None,2348313636100,2566,subject_22,97.05,55.6,79.84,78.61,2570,2024-09-21,Very bad performance,0,Government,56,80.0,Pass
OGB/2024/285,Bimbo Ogundipe,SS3,18,Female,Igbo,True,2,History,True,True,6 - 8 hours,> 6 hours,False,False,False,False,close,bicycle,parent#286,Chinonso Ogunbiyi,Female,chinonsoogunbiyi@gmail.com,">#200,001",5,Self Employed,Owned,High School,Single,Rural,55-64,1,Part-time,Bike,False,None,2348313636100,2568,subject_1,84.81,65.83,42.46,57.13,2572,2024-09-22,Very bad performance,0,Mathematics,56,80.0,Fail
OGB/2024/285,Bimbo Ogundipe,SS3,18,Female,Igbo,True,2,History,True,True,6 - 8 hours,> 6 hours,False,False,False,False,close,bicycle,parent#286,Chinonso Ogunbiyi,Female,chinonsoogunbiyi@gmail.com,">#200,001",5,Self Employed,Owned,High School,Single,Rural,55-64,1,Part-time,Bike,False,None,2348313636100,2572,subject_27,72.82,76.44,92.87,87.74,2566,2024-09-16,Very bad performance,0,French,56,80.0,Pass
OGB/2024/285,Bimbo Ogundipe,SS3,18,Female,Igbo,True,2,History,True,True,6 - 8 hours,> 6 hours,False,False,False,False,close,bicycle,parent#286,Chinonso Ogunbiyi,Female,chinonsoogunbiyi@gmail.com,">#200,001",5,Self Employed,Owned,High School,Single,Rural,55-64,1,Part-time,Bike,False,None,2348313636100,2573,subject_15,84.28,92.67,53.46,69.47,2564,2024-09-30,Average performance,4,Physics,56,80.0,Pass
OGB/2024/286,Nkechi Ojo,SS1,14,Female,Igbo,True,1,Physics,True,True,6 - 8 hours,> 6 hours,True,True,False,True,very close,trekking,parent#287,Obiageli Ezeani,Male,obiageliezeani@gmail.com,"#70, 001 - #120,000",more than 5,Unemployed,Rent,High School,Married,Rural,25-34,41,Part-time,Trekking,True,None,2346212809380,2574,subject_5,79.13,63.9,72.89,71.93,2576,2024-09-24,Excellent performance,10,Civic Education,64,91.42857142857143,Pass
OGB/2024/286,Nkechi Ojo,SS1,14,Female,Igbo,True,1,Physics,True,True,6 - 8 hours,> 6 hours,True,True,False,True,very close,trekking,parent#287,Obiageli Ezeani,Male,obiageliezeani@gmail.com,"#70, 001 - #120,000",more than 5,Unemployed,Rent,High School,Married,Rural,25-34,41,Part-time,Trekking,True,None,2346212809380,2576,subject_2,58.42,74.44,66.58,68.3,2580,2024-09-18,Very bad performance,0,English Language,64,91.42857142857143,Pass
OGB/2024/287,Chinyere Awojobi,Jss 3,12,Male,Igbo,True,2,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,True,True,False,very close,bicycle,parent#288,Kehinde Okeke,Male,kehindeokeke@gmail.com,"#70, 001 - #120,000",4,Self Employed,Rent,PhD,Single,Urban,35-44,52,Part-time,Trekking,True,Diploma,2348696935879,2582,subject_26,98.87,43.54,87.59,82.88,2585,2024-10-02,Good performance,8,Financial Accounting,62,88.57142857142857,Fail
OGB/2024/287,Chinyere Awojobi,Jss 3,12,Male,Igbo,True,2,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,True,True,False,very close,bicycle,parent#288,Kehinde Okeke,Male,kehindeokeke@gmail.com,"#70, 001 - #120,000",4,Self Employed,Rent,PhD,Single,Urban,35-44,52,Part-time,Trekking,True,Diploma,2348696935879,2584,subject_25,67.98,67.29,85.08,75.94,2588,2024-09-16,Very bad performance,0,Commerce,62,88.57142857142857,Pass
OGB/2024/287,Chinyere Awojobi,Jss 3,12,Male,Igbo,True,2,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,True,True,False,very close,bicycle,parent#288,Kehinde Okeke,Male,kehindeokeke@gmail.com,"#70, 001 - #120,000",4,Self Employed,Rent,PhD,Single,Urban,35-44,52,Part-time,Trekking,True,Diploma,2348696935879,2585,subject_16,95.13,80.56,70.11,77.78,2589,2024-09-24,Excellent performance,10,Further Mathematics,62,88.57142857142857,Pass
OGB/2024/287,Chinyere Awojobi,Jss 3,12,Male,Igbo,True,2,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,True,True,False,very close,bicycle,parent#288,Kehinde Okeke,Male,kehindeokeke@gmail.com,"#70, 001 - #120,000",4,Self Employed,Rent,PhD,Single,Urban,35-44,52,Part-time,Trekking,True,Diploma,2348696935879,2587,subject_2,90.81,46.41,83.28,78.0,2587,2024-10-05,Very bad performance,0,English Language,62,88.57142857142857,Fail
OGB/2024/287,Chinyere Awojobi,Jss 3,12,Male,Igbo,True,2,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,True,True,False,very close,bicycle,parent#288,Kehinde Okeke,Male,kehindeokeke@gmail.com,"#70, 001 - #120,000",4,Self Employed,Rent,PhD,Single,Urban,35-44,52,Part-time,Trekking,True,Diploma,2348696935879,2588,subject_17,91.36,52.06,69.77,69.44,2586,2024-09-12,Very bad performance,0,Economics,62,88.57142857142857,Pass
OGB/2024/288,Damilola Akanbi,SS3,14,Female,Igbo,True,3,Physics,True,False,6 - 8 hours,3 - 4 hours,False,False,True,False,close,school bus,parent#289,Ololade Nwosu,Female,ololadenwosu@gmail.com,"<#30,000",1,Self Employed,Rent,Associate Degree,Divorced,Urban,25-34,58,Part-time,Bus,True,None,2341248872076,2590,subject_1,69.9,84.5,86.97,82.22,2594,2024-09-22,Fair performance,6,Mathematics,59,84.28571428571429,Pass
OGB/2024/289,Sadiq Dada,Jss 1,9,Female,Hausa,True,3,Chemistry,True,True,<6 hours,1 - 2 hours,False,True,False,True,far,school bus,parent#290,Opeyemi Tajudeen,Male,opeyemitajudeen@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Single,Urban,older,30,Part-time,Bike,False,Bachelors,2342231951978,2600,subject_1,55.63,55.32,49.55,50.51,2608,2024-09-13,Average performance,4,Mathematics,59,84.28571428571429,Fail
OGB/2024/289,Sadiq Dada,Jss 1,9,Female,Hausa,True,3,Chemistry,True,True,<6 hours,1 - 2 hours,False,True,False,True,far,school bus,parent#290,Opeyemi Tajudeen,Male,opeyemitajudeen@gmail.com,"#120, 001 - #200,000",0,Employed,Owned,Master's Degree,Single,Urban,older,30,Part-time,Bike,False,Bachelors,2342231951978,2605,subject_2,80.46,56.01,55.97,61.02,2606,2024-09-26,Excellent performance,10,English Language,59,84.28571428571429,Pass
OGB/2024/290,Bukola Okafor,Jss 3,13,Male,Yoruba,True,2,Chemistry,True,True,<6 hours,4 - 6 hours,False,True,True,True,very close,tricycle,parent#291,Zainab Chukwuma,Male,zainabchukwuma@gmail.com,"#30,001 - #70,000",5,Unemployed,Owned,Associate Degree,Married,Urban,55-64,59,Part-time,Trekking,False,Diploma,2347610939632,2609,subject_5,66.1,73.49,76.06,71.62,2615,2024-10-05,Average performance,4,Civic Education,58,82.85714285714286,Pass
OGB/2024/290,Bukola Okafor,Jss 3,13,Male,Yoruba,True,2,Chemistry,True,True,<6 hours,4 - 6 hours,False,True,True,True,very close,tricycle,parent#291,Zainab Chukwuma,Male,zainabchukwuma@gmail.com,"#30,001 - #70,000",5,Unemployed,Owned,Associate Degree,Married,Urban,55-64,59,Part-time,Trekking,False,Diploma,2347610939632,2610,subject_1,65.85,41.48,48.53,53.29,2610,2024-10-05,Excellent performance,10,Mathematics,58,82.85714285714286,Fail
OGB/2024/291,Bukola Nduka,Jss 3,13,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,1 - 2 hours,False,True,True,False,very far,bicycle,parent#292,Temitope Fadeyi,Female,temitopefadeyi@gmail.com,"<#30,000",2,Self Employed,Owned,Master's Degree,Divorced,Suburban,older,36,Freelance,Car,False,None,2341969992961,2619,subject_6,97.05,69.11,58.38,66.15,2620,2024-09-25,Good performance,8,Agricultural Science,60,85.71428571428571,Pass
OGB/2024/291,Bukola Nduka,Jss 3,13,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,1 - 2 hours,False,True,True,False,very far,bicycle,parent#292,Temitope Fadeyi,Female,temitopefadeyi@gmail.com,"<#30,000",2,Self Employed,Owned,Master's Degree,Divorced,Suburban,older,36,Freelance,Car,False,None,2341969992961,2620,subject_4,90.95,67.2,94.31,88.43,2625,2024-09-15,Fair performance,6,Basic Technology,60,85.71428571428571,Pass
OGB/2024/291,Bukola Nduka,Jss 3,13,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,1 - 2 hours,False,True,True,False,very far,bicycle,parent#292,Temitope Fadeyi,Female,temitopefadeyi@gmail.com,"<#30,000",2,Self Employed,Owned,Master's Degree,Divorced,Suburban,older,36,Freelance,Car,False,None,2341969992961,2621,subject_1,60.44,81.02,51.51,60.73,2626,2024-09-24,Very bad performance,0,Mathematics,60,85.71428571428571,Pass
OGB/2024/291,Bukola Nduka,Jss 3,13,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,1 - 2 hours,False,True,True,False,very far,bicycle,parent#292,Temitope Fadeyi,Female,temitopefadeyi@gmail.com,"<#30,000",2,Self Employed,Owned,Master's Degree,Divorced,Suburban,older,36,Freelance,Car,False,None,2341969992961,2622,subject_10,99.91,93.21,79.3,87.23,2621,2024-10-05,Fair performance,6,Physical and Health Education,60,85.71428571428571,Pass
OGB/2024/291,Bukola Nduka,Jss 3,13,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,1 - 2 hours,False,True,True,False,very far,bicycle,parent#292,Temitope Fadeyi,Female,temitopefadeyi@gmail.com,"<#30,000",2,Self Employed,Owned,Master's Degree,Divorced,Suburban,older,36,Freelance,Car,False,None,2341969992961,2623,subject_9,50.91,84.98,94.39,81.33,2623,2024-10-01,Fair performance,6,Home Economics,60,85.71428571428571,Pass
OGB/2024/291,Bukola Nduka,Jss 3,13,Female,Igbo,True,4,Computer Studies,True,True,>8 hours,1 - 2 hours,False,True,True,False,very far,bicycle,parent#292,Temitope Fadeyi,Female,temitopefadeyi@gmail.com,"<#30,000",2,Self Employed,Owned,Master's Degree,Divorced,Suburban,older,36,Freelance,Car,False,None,2341969992961,2624,subject_8,85.32,54.38,78.23,72.81,2627,2024-09-13,Excellent performance,10,Business Studies,60,85.71428571428571,Pass
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2625,subject_4,73.62,98.63,98.35,95.61,2630,2024-10-05,Good performance,8,Basic Technology,62,88.57142857142857,Pass
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2627,subject_2,91.5,64.39,43.81,55.96,2628,2024-09-10,Good performance,8,English Language,62,88.57142857142857,Fail
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2628,subject_9,99.43,73.42,81.19,84.7,2629,2024-09-07,Excellent performance,10,Home Economics,62,88.57142857142857,Pass
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2630,subject_10,87.46,76.28,85.56,83.92,2631,2024-09-09,Good performance,8,Physical and Health Education,62,88.57142857142857,Pass
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2631,subject_8,78.46,60.9,78.65,75.98,2632,2024-09-30,Fair performance,6,Business Studies,62,88.57142857142857,Pass
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2632,subject_1,92.61,40.56,80.24,74.22,2635,2024-09-15,Excellent performance,10,Mathematics,62,88.57142857142857,Fail
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2633,subject_5,99.87,76.87,42.78,59.24,2634,2024-10-04,Fair performance,6,Civic Education,62,88.57142857142857,Fail
OGB/2024/292,Adebisi Onyekachi,SS2,15,Female,Igbo,True,4,Physics,True,True,>8 hours,> 6 hours,True,False,False,False,close,trekking,parent#293,Sadiq Olowu,Female,sadiqolowu@gmail.com,">#200,001",1,Employed,Owned,PhD,Divorced,Urban,25-34,41,Freelance,Bus,True,PhD,2347345156560,2634,subject_3,82.13,66.59,89.59,81.75,2633,2024-09-24,Excellent performance,10,Basic Science,62,88.57142857142857,Pass
OGB/2024/293,Olufemi Aiyegbusi,Jss 3,12,Female,Igbo,True,4,Mathematics,True,True,>8 hours,2 - 3 hours,True,False,False,True,very close,private/family car,parent#294,Nkechi Obinna,Female,nkechiobinna@gmail.com,"#70, 001 - #120,000",5,Self Employed,Rent,Bachelor's Degree,Widowed,Urban,45-54,24,Full-time,Trekking,False,Bachelors,2344599462782,2637,subject_1,87.59,60.33,80.98,76.22,2641,2024-09-23,Good performance,8,Mathematics,60,85.71428571428571,Pass
OGB/2024/293,Olufemi Aiyegbusi,Jss 3,12,Female,Igbo,True,4,Mathematics,True,True,>8 hours,2 - 3 hours,True,False,False,True,very close,private/family car,parent#294,Nkechi Obinna,Female,nkechiobinna@gmail.com,"#70, 001 - #120,000",5,Self Employed,Rent,Bachelor's Degree,Widowed,Urban,45-54,24,Full-time,Trekking,False,Bachelors,2344599462782,2642,subject_2,98.94,78.45,52.98,66.78,2643,2024-09-15,Excellent performance,10,English Language,60,85.71428571428571,Pass
OGB/2024/294,Aderonke Olatunde,SS3,18,Female,Hausa,True,3,Geography,True,True,6 - 8 hours,1 - 2 hours,True,False,True,False,very close,school bus,parent#295,Temiloluwa Tajudeen,Female,temiloluwatajudeen@gmail.com,">#200,001",1,Employed,Owned,Bachelor's Degree,Widowed,Suburban,55-64,18,Full-time,Bus,True,PhD,2343519243506,2644,subject_5,96.73,50.39,70.96,73.86,2646,2024-10-07,Below average performance,2,Civic Education,54,77.14285714285715,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2652,subject_1,63.14,66.46,99.48,87.15,2659,2024-09-14,Very bad performance,0,Mathematics,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2653,subject_2,62.14,56.89,99.15,82.88,2662,2024-10-07,Excellent performance,10,English Language,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2654,subject_7,81.28,56.95,77.3,74.97,2657,2024-09-21,Fair performance,6,Social Studies,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2655,subject_6,82.87,77.96,94.54,90.68,2656,2024-09-09,Very bad performance,0,Agricultural Science,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2656,subject_4,50.39,54.42,41.15,44.95,2660,2024-09-22,Excellent performance,10,Basic Technology,61,87.14285714285714,Fail
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2657,subject_3,88.88,42.82,99.79,83.83,2653,2024-09-17,Good performance,8,Basic Science,61,87.14285714285714,Fail
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2658,subject_10,84.57,66.89,97.7,88.01,2655,2024-10-01,Fair performance,6,Physical and Health Education,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2659,subject_9,81.22,63.58,54.78,61.56,2658,2024-09-23,Fair performance,6,Home Economics,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2660,subject_8,91.73,92.6,70.07,78.36,2661,2024-09-30,Good performance,8,Business Studies,61,87.14285714285714,Pass
OGB/2024/295,Tobi Uba,Jss 1,10,Male,Igbo,True,1,Civic Education,False,True,>8 hours,<1 hour,True,False,False,False,far,tricycle,parent#296,Chinedu Adebayo,Female,chineduadebayo@gmail.com,"#120, 001 - #200,000",3,Unemployed,Rent,PhD,Single,Urban,35-44,43,Freelance,Bus,True,Bachelors,2342749250097,2661,subject_5,83.27,99.81,89.76,91.98,2654,2024-09-19,Very bad performance,0,Civic Education,61,87.14285714285714,Pass
OGB/2024/296,Jumoke Nduka,Jss 1,9,Male,Yoruba,True,1,Fine Arts,True,True,>8 hours,<1 hour,False,False,False,False,close,school bus,parent#297,Temitope Kalu,Male,temitopekalu@gmail.com,"#70, 001 - #120,000",4,Unemployed,Rent,Master's Degree,Divorced,Urban,25-34,39,Full-time,Car,True,PhD,2344105064001,2664,subject_14,62.24,53.22,42.23,46.14,2669,2024-09-21,Very bad performance,0,Chemistry,56,80.0,Fail
OGB/2024/296,Jumoke Nduka,Jss 1,9,Male,Yoruba,True,1,Fine Arts,True,True,>8 hours,<1 hour,False,False,False,False,close,school bus,parent#297,Temitope Kalu,Male,temitopekalu@gmail.com,"#70, 001 - #120,000",4,Unemployed,Rent,Master's Degree,Divorced,Urban,25-34,39,Full-time,Car,True,PhD,2344105064001,2667,subject_21,92.12,92.19,83.66,89.68,2665,2024-10-07,Very bad performance,0,History,56,80.0,Pass
